Experiment Name,Kernel Version,CPU Model,Num. of CPUs,Memory System,Boot Type,Workload,Input Size,Sim. Status Result,Host Time,Final Tick,Host Instruction Rate,Host Memory Usage,Host Opcode Rate,Host Second,Host Tick Rate,Simulation Frequency,Simulated Instructions,Simulated Opcodes,Simulated Seconds,Simulated Ticks,Number of Cycles,Number of Floating Point Instructions,Number of Integer Instructions,Number of Load Instructions,Number of Store Instructions,Number of Memory References,Number of Integer ALU,Number of FP ALU,Number of SIMD ALU,Number of SIMD Crypto,Total Cache Misses,Avg Read Queue Length
Linux Tests,vmlinux-4.4.186,KVM,2,Classic,Systemd,boot.Linux,test,success,15.02279234,2.16E+13,250860376,3418072,250855323,11.98,1.80E+12,1.00E+12,3004635806,3004635806,21.554786,2.16E+13,1.20E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,AtomicCPU,8,Classic,Init,boot.Linux,test,success,1286.468567,1.88E+12,824989,4335500,1689426,1278.78,1472197984,1.00E+12,1054976403,2160397649,1.882611,1.88E+12,45220234786,21416,1957779419,173478355,87389987,260868342,1850871411,1121,11529,0,16883500,0
Linux Tests,vmlinux-4.9.186,TimingSimpleCPU,1,MI,Systemd,boot.Linux,test,success,14149.82594,1.12E+13,158137,11870908,354872,14144.21,789358071,1.00E+12,2236720261,5019386195,11.164843,1.12E+13,33528056941,74436071,4738918936,572547003,437878472,1010425475,3785519862,2212341,43216533,0,121210836,1
Linux Tests,vmlinux-4.19.83,DerivO3CPU,2,MESI,Init,boot.Linux,test,success,11310.47338,1.63E+12,125756,4493288,296825,11282.16,144102440,1.00E+12,1418794397,3348829239,1.625787,1.63E+12,1515322353,0,0,0,0,0,6031405722,4795,27586,0,6367193,1.06
Linux Tests,vmlinux-4.14.134,TimingSimpleCPU,1,MI,Init,boot.Linux,test,success,3418.336898,2.30E+12,201249,4957324,509736,3412.29,675083264,1.00E+12,686719830,1739365553,2.303579,2.30E+12,6917654205,25258,1588308395,155755287,127723345,283478632,1365932230,2385,11563,0,8004132,1
Linux Tests,vmlinux-4.14.134,KVM,4,MI,Systemd,boot.Linux,test,success,25.0323534,1.62E+13,258377989,4029288,258373321,13.94,1.16E+12,1.00E+12,3602192870,3602192870,16.167783,1.62E+13,1.81E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-5.4.49,TimingSimpleCPU,2,MESI,Systemd,boot.Linux,test,success,13454.19043,3.94E+12,198947,11878380,420202,13429.86,293107921,1.00E+12,2671836035,5643247048,3.936398,3.94E+12,23640508984,75862172,5420474417,662516651,449518088,1112034739,4351527666,2137750,44373136,0,52840595,1.01
Linux Tests,vmlinux-4.4.186,DerivO3CPU,1,Classic,Init,boot.Linux,test,success,10626.51592,1.56E+12,166766,3750680,417723,10619.32,146915880,1.00E+12,1770942042,4435935485,1.560147,1.56E+12,1318939189,0,0,0,0,0,8214107262,4280,27581,0,18711752,1.41
Linux Tests,vmlinux-4.4.186,DerivO3CPU,2,MESI,Init,boot.Linux,test,success,12546.26138,1.63E+12,150267,4547724,369634,12521.6,130058100,1.00E+12,1881582743,4628411209,1.628535,1.63E+12,1498705011,0,0,0,0,0,8531142666,6620,27565,0,6514641,1.27
Linux Tests,vmlinux-4.14.134,KVM,8,MESI,Systemd,boot.Linux,test,success,70.06690264,1.84E+13,283764697,3999432,283760462,16.28,1.13E+12,1.00E+12,4620905328,4620905328,18.401567,1.84E+13,4.21E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,KVM,4,MI,Systemd,boot.Linux,test,success,30.04246736,2.30E+13,232285218,4043792,232281514,15.36,1.50E+12,1.00E+12,3567928974,3567928974,22.965801,2.30E+13,2.62E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,KVM,8,Classic,Init,boot.Linux,test,success,15.01963997,4.64E+12,567683599,3623584,567645202,3.63,1.28E+12,1.00E+12,2061744252,2061744252,4.640385,4.64E+12,1.07E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,KVM,1,MI,Systemd,boot.Linux,test,success,15.02108622,1.28E+13,282975341,3993804,282969092,9.54,1.34E+12,1.00E+12,2698646365,2698646365,12.822846,1.28E+13,32349639036,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,TimingSimpleCPU,2,MI,Init,boot.Linux,test,success,3028.360662,2.19E+12,224723,5169304,501680,3020.82,726170849,1.00E+12,678847609,1515484653,2.193633,2.19E+12,13173031807,21609,1415536323,137950976,95211539,233162515,1225367919,1185,11529,0,8587656,1.04
Linux Tests,vmlinux-4.19.83,KVM,4,Classic,Systemd,boot.Linux,test,success,20.02637124,1.88E+13,245871381,3465896,245868844,14.04,1.34E+12,1.00E+12,3450981737,3450981737,18.821485,1.88E+13,2.13E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,KVM,2,Classic,Init,boot.Linux,test,success,10.01452112,4.03E+12,293860555,3416812,293839384,3.05,1.32E+12,1.00E+12,895952416,895952416,4.033505,4.03E+12,21878948460,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,TimingSimpleCPU,1,Classic,Systemd,boot.Linux,test,success,7051.939129,4.18E+12,394349,10053032,850347,7045.3,593001944,1.00E+12,2778306802,5990948305,4.177874,4.18E+12,12546167776,75048988,5693093843,693524502,420596968,1114121470,4696567364,2159383,43756591,0,150577272,1.22
Linux Tests,vmlinux-5.4.49,TimingSimpleCPU,8,MESI,Init,boot.Linux,test,success,4094.28212,2.20E+12,242494,5000060,492944,4036.12,545275898,1.00E+12,978737160,1989583648,2.200801,2.20E+12,52863154591,21200,1839868846,163766964,96258325,260025289,1681780567,1055,11515,0,7218698,1
Linux Tests,vmlinux-5.4.49,KVM,8,MI,Systemd,boot.Linux,test,success,35.03403687,1.87E+13,284480641,4103352,284477109,15.57,1.20E+12,1.00E+12,4430067373,4430067373,18.741439,1.87E+13,4.30E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.9.186,AtomicCPU,2,Classic,Systemd,boot.Linux,test,success,3749.169921,3.02E+12,622679,10887480,1385115,3742.35,807269278,1.00E+12,2330279256,5183579027,3.021081,3.02E+12,18155307252,74791247,4875369472,578960938,434840763,1013801701,3946241688,2129467,43681845,0,149537582,0
Linux Tests,vmlinux-4.14.134,AtomicCPU,2,Classic,Systemd,boot.Linux,test,success,4249.322103,3.19E+12,615878,10999232,1339021,4240.69,751943552,1.00E+12,2611743697,5678365915,3.188757,3.19E+12,19162896672,75076319,5371666298,658791978,463431993,1122223971,4330824111,2127207,43803456,0,152671756,0
Linux Tests,vmlinux-4.9.186,KVM,1,MI,Systemd,boot.Linux,test,success,15.02314138,1.26E+13,280323570,3886124,280316201,9.01,1.40E+12,1.00E+12,2526847571,2526847571,12.616747,1.26E+13,32098831155,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-5.4.49,TimingSimpleCPU,1,MI,Init,boot.Linux,test,success,2918.096787,2.30E+12,235780,5017244,508811,2908.73,791217586,1.00E+12,685822740,1479997401,2.301442,2.30E+12,6911237154,21345,1398596526,132934480,86505178,219439658,1216306806,1103,11515,0,8071912,1
Linux Tests,vmlinux-4.4.186,KVM,4,MI,Init,boot.Linux,test,success,15.01799273,4.44E+12,454962021,4035604,454924717,2.82,1.57E+12,1.00E+12,1283814168,1283814168,4.435297,4.44E+12,50822478193,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,KVM,4,MESI,Systemd,boot.Linux,test,success,50.05045724,1.93E+13,243605778,3921808,243601412,14.51,1.33E+12,1.00E+12,3534885843,3534885843,19.342361,1.93E+13,2.19E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.9.186,KVM,1,MI,Init,boot.Linux,test,success,10.01401401,3.00E+12,273086415,3880744,273063635,2.31,1.30E+12,1.00E+12,629774786,629774786,3.001461,3.00E+12,7322506382,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,boot.Linux,test,success,6216.772168,4.31E+12,452572,10043616,959454,6212.36,693728730,1.00E+12,2811541226,5960472630,4.309693,4.31E+12,12942021339,75218348,5685496719,685320914,435334574,1120655488,4648755838,2180271,43832269,0,150268774,1.25
Linux Tests,vmlinux-4.14.134,TimingSimpleCPU,8,MESI,Init,boot.Linux,test,success,4334.134162,2.25E+12,227680,4923080,524400,4278.58,526962798,1.00E+12,974144594,2243684005,2.254651,2.25E+12,54159694509,21849,2043113131,191957237,133983811,325941048,1824700746,1265,11529,0,8104245,1
Linux Tests,vmlinux-4.4.186,KVM,1,MESI,Systemd,boot.Linux,test,success,30.03799415,1.58E+13,293970094,3869736,293963685,9.48,1.67E+12,1.00E+12,2785550222,2785550222,15.795506,1.58E+13,41189336262,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.14.134,KVM,8,MI,Init,boot.Linux,test,success,25.02999854,4.90E+12,504464559,4074244,504437831,4.42,1.11E+12,1.00E+12,2228731534,2228731534,4.90132,4.90E+12,1.13E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.9.186,TimingSimpleCPU,1,MESI,Systemd,boot.Linux,test,success,11747.10896,4.36E+12,188094,10664948,421970,11730.53,371367178,1.00E+12,2206447992,4949932035,4.356335,4.36E+12,13082088417,74333224,4671190113,561994922,430559671,992554593,3736150330,2142055,43325677,0,45590803,1
Linux Tests,vmlinux-4.9.186,AtomicCPU,1,Classic,Init,boot.Linux,test,success,720.6502461,1.62E+12,661131,3634580,1919389,715.43,2263951908,1.00E+12,472995276,1373194814,1.619706,1.62E+12,4864071547,24777,1212939678,89773393,105201410,194974803,1088021847,2241,11529,0,15185430,0
Linux Tests,vmlinux-4.4.186,AtomicCPU,4,Classic,Init,boot.Linux,test,success,1081.189886,1.77E+12,770864,4056052,1654292,1074.6,1649702674,1.00E+12,828369164,1777698597,1.772767,1.77E+12,21290461519,21224,1629488146,151278548,83002814,234281362,1496589652,1057,11529,0,15898934,0
Linux Tests,vmlinux-5.4.49,TimingSimpleCPU,1,MESI,Systemd,boot.Linux,test,success,14278.70857,4.64E+12,183095,10773952,386577,14255.27,325793628,1.00E+12,2610069701,5510753868,4.644277,4.64E+12,13946778730,74766750,5309227741,652010511,443125238,1095135749,4239708099,2117931,43593270,0,50724372,1.01
Linux Tests,vmlinux-5.4.49,TimingSimpleCPU,2,MI,Systemd,boot.Linux,test,success,16681.35053,9.63E+12,162237,13171008,343096,16671.02,577894202,1.00E+12,2704651825,5719759583,9.634087,9.63E+12,57861158168,75614300,5495580440,674647450,457259831,1131907281,4406005330,2141801,44185190,0,142925226,1.21
Linux Tests,vmlinux-5.4.49,DerivO3CPU,8,MESI,Init,boot.Linux,test,success,14765.61057,1.83E+12,149952,5030484,314540,14713.75,124118491,1.00E+12,2206360661,4628059289,1.826248,1.83E+12,2157822800,0,0,0,0,0,8464305733,2846,27321,0,7523300,1.1
Linux Tests,vmlinux-5.4.49,DerivO3CPU,2,MESI,Init,boot.Linux,test,success,11486.7968,1.64E+12,133674,4554380,304749,11461.44,142731448,1.00E+12,1532096183,3492861787,1.635908,1.64E+12,1519062117,0,0,0,0,0,6344279971,2757,27292,0,6545527,1.08
Linux Tests,vmlinux-4.9.186,KVM,2,MESI,Init,boot.Linux,test,success,25.03218699,4.17E+12,310439972,3856436,310418389,2.68,1.55E+12,1.00E+12,832778171,832778171,4.165291,4.17E+12,22981798804,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.9.186,KVM,4,MI,Init,boot.Linux,test,success,15.0223937,4.03E+12,396838039,3926856,396817246,3.05,1.32E+12,1.00E+12,1209228475,1209228475,4.027469,4.03E+12,45760007714,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.14.134,KVM,2,MESI,Init,boot.Linux,test,success,30.0323081,4.05E+12,376565376,3881948,376543256,2.82,1.44E+12,1.00E+12,1060524611,1060524611,4.047621,4.05E+12,22149215292,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,KVM,1,MESI,Init,boot.Linux,test,success,25.02839184,3.06E+12,302285892,3864716,302262564,2.33,1.31E+12,1.00E+12,703906444,703906444,3.056404,3.06E+12,7448859208,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,AtomicCPU,1,Classic,Systemd,boot.Linux,test,success,3513.203759,3.16E+12,721052,10053036,1528053,3507.17,901263217,1.00E+12,2528850675,5359142301,3.160883,3.16E+12,9492983668,75166399,5123821775,639967084,420966406,1060933490,4117630627,2115655,43883767,0,154011326,0
Linux Tests,vmlinux-4.19.83,TimingSimpleCPU,8,MESI,Systemd,boot.Linux,test,success,17472.48451,4.02E+12,163382,13696340,341547,17421.2,230653586,1.00E+12,2846304207,5950155746,4.018262,4.02E+12,96527979300,77034911,5661774008,695177503,456393315,1151570818,4596215925,2129964,45170682,0,53766531,1.02
Linux Tests,vmlinux-4.14.134,KVM,8,Classic,Systemd,boot.Linux,test,success,25.02899599,1.74E+13,295762974,3623412,295758376,15.39,1.13E+12,1.00E+12,4550914949,4550914949,17.423422,1.74E+13,3.99E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,TimingSimpleCPU,8,MESI,Init,boot.Linux,test,success,3939.026418,2.13E+12,236429,4994800,500517,3890.17,548465993,1.00E+12,919747033,1947094412,2.133626,2.13E+12,51246952084,21377,1777855901,164449074,87572692,252021766,1646239055,1105,11537,0,7011006,1
Linux Tests,vmlinux-4.14.134,KVM,8,MI,Systemd,boot.Linux,test,success,40.03898859,1.87E+13,283067382,4083464,283063742,16.21,1.15E+12,1.00E+12,4587640098,4587640098,18.684552,1.87E+13,4.28E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-5.4.49,TimingSimpleCPU,8,MESI,Systemd,boot.Linux,test,success,15761.9174,3.76E+12,188976,13725228,393961,15714.16,238994645,1.00E+12,2969600321,6190763124,3.755599,3.76E+12,90214272088,76422141,5905099444,703292802,468826924,1172119726,4831122137,2103058,44764633,0,56420165,1.02
Linux Tests,vmlinux-4.14.134,KVM,8,MESI,Init,boot.Linux,test,success,65.06332636,4.78E+12,328861977,3995592,328851529,6.77,7.06E+11,1.00E+12,2227725545,2227725545,4.78342,4.78E+12,1.10E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,TimingSimpleCPU,4,MI,Init,boot.Linux,test,success,3203.529675,2.20E+12,236480,5306260,520411,3192.77,687537391,1.00E+12,755026196,1661551951,2.19515,2.20E+12,26362628344,21368,1531098055,146474974,83083801,229558775,1384792242,1105,11529,0,9745672,1.05
Linux Tests,vmlinux-4.14.134,KVM,1,MESI,Init,boot.Linux,test,success,25.02650952,3.12E+12,356517279,3862400,356486097,2.4,1.30E+12,1.00E+12,855906505,855906505,3.120534,3.12E+12,7585346485,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,TimingSimpleCPU,2,MESI,Systemd,boot.Linux,test,success,14008.08372,3.81E+12,180504,11752172,384506,13980.45,272879249,1.00E+12,2523523434,5375570985,3.814975,3.81E+12,22910358949,74933070,5129785255,641307484,422722998,1064030482,4128575968,2099122,43755044,0,50722235,1.01
Linux Tests,vmlinux-4.19.83,KVM,2,MI,Init,boot.Linux,test,success,10.01804066,3.53E+12,382852093,4005116,382814216,2.39,1.48E+12,1.00E+12,914501281,914501281,3.534294,3.53E+12,19384355515,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,DerivO3CPU,1,MI,Init,boot.Linux,test,success,13509.17498,1.79E+12,130331,5029492,326591,13503.74,132264669,1.00E+12,1759956731,4410200974,1.786068,1.79E+12,2052379808,0,0,0,0,0,8127650494,5960,27067,0,8205966,1.72
Linux Tests,vmlinux-4.4.186,DerivO3CPU,8,MESI,Init,boot.Linux,test,success,16562.49897,1.81E+12,154308,5062088,348500,16504.55,109526470,1.00E+12,2546780115,5751839712,1.807685,1.81E+12,2137951433,0,0,0,0,0,10633699746,6602,27609,0,7332280,1.07
Linux Tests,vmlinux-4.9.186,TimingSimpleCPU,2,MESI,Systemd,boot.Linux,test,success,12178.16559,3.87E+12,184547,11567648,413840,12153.18,318407207,1.00E+12,2242834410,5029473050,3.869661,3.87E+12,23240937881,74462615,4734156088,566445607,431664192,998109799,3808585834,2105289,43499916,0,47576667,1.01
Linux Tests,vmlinux-4.9.186,KVM,2,MESI,Systemd,boot.Linux,test,success,35.04422808,1.42E+13,239196228,3860276,239191647,11.46,1.24E+12,1.00E+12,2740706311,2740706311,14.158601,1.42E+13,76620418533,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-5.4.49,AtomicCPU,4,Classic,Init,boot.Linux,test,success,1081.216935,1.81E+12,845178,4077084,1739152,1072.08,1684024610,1.00E+12,906101740,1864516856,1.805416,1.81E+12,21685125200,21200,1732020201,154212045,90788255,245000300,1573767754,1055,11515,0,15872838,0
Linux Tests,vmlinux-4.19.83,KVM,4,Classic,Init,boot.Linux,test,success,10.01503229,4.06E+12,421640612,3464876,421610212,3.07,1.32E+12,1.00E+12,1294227662,1294227662,4.060363,4.06E+12,46116177674,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,DerivO3CPU,4,MI,Init,boot.Linux,test,success,15992.05994,1.81E+12,131278,5468804,311846,15978.09,113305939,1.00E+12,2097577026,4982698296,1.810413,1.81E+12,2560843377,0,0,0,0,0,9199822409,5141,27410,0,10056565,1.34
Linux Tests,vmlinux-4.14.134,KVM,8,Classic,Init,boot.Linux,test,success,15.0262146,4.73E+12,540729627,3621364,540701396,4.1,1.15E+12,1.00E+12,2217779068,2217779068,4.730386,4.73E+12,1.09E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,AtomicCPU,8,Classic,Systemd,boot.Linux,test,success,4779.32606,3.17E+12,626633,12739996,1294322,4767.19,665133556,1.00E+12,2987281254,6170280043,3.17082,3.17E+12,76179582356,76627084,5859490498,703447397,452161355,1155608752,4814419909,2142070,44935401,0,152436102,0
Linux Tests,vmlinux-4.9.186,KVM,2,MI,Systemd,boot.Linux,test,success,20.02850008,1.44E+13,234928141,3901652,234923029,11.71,1.23E+12,1.00E+12,2750629574,2750629574,14.364439,1.44E+13,77557508728,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-5.4.49,DerivO3CPU,1,MI,Init,boot.Linux,test,success,12042.27656,1.82E+12,116812,5060508,271541,12037.58,150891097,1.00E+12,1406135212,3268699811,1.816363,1.82E+12,2100612069,0,0,0,0,0,5930822016,3514,27242,0,8393336,1.22
Linux Tests,vmlinux-4.4.186,KVM,8,MI,Init,boot.Linux,test,success,30.03213596,4.81E+12,585849056,4089008,585806669,3.57,1.35E+12,1.00E+12,2092349402,2092349402,4.811374,4.81E+12,1.11E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.14.134,TimingSimpleCPU,1,MESI,Init,boot.Linux,test,success,3363.184213,2.03E+12,206114,4321628,521660,3343.67,607593179,1.00E+12,689178366,1744259314,2.031591,2.03E+12,6100873614,24921,1592662549,156046188,127467056,283513244,1370932981,2289,11529,0,6965793,1
Linux Tests,vmlinux-4.14.134,TimingSimpleCPU,8,MESI,Systemd,boot.Linux,test,success,15079.59957,4.12E+12,191651,13685108,413082,15026.95,274177308,1.00E+12,2879925855,6207357947,4.120049,4.12E+12,98973099489,76290439,5858963686,708815912,483297716,1192113628,4781395591,2121842,44732781,0,54392542,1.01
Linux Tests,vmlinux-4.14.134,TimingSimpleCPU,8,MI,Systemd,boot.Linux,test,success,18684.61906,8.37E+12,159086,15304632,342664,18664.92,448340195,1.00E+12,2969330832,6395802390,8.368233,8.37E+12,2.01E+11,76362135,6038977065,736290995,495719713,1232010708,4927177686,2121491,44732229,0,162743660,1.44
Linux Tests,vmlinux-4.9.186,KVM,2,Classic,Init,boot.Linux,test,success,5.008189678,3.65E+12,346110453,3398060,346078340,2.42,1.51E+12,1.00E+12,837156136,837156136,3.650498,3.65E+12,20051047255,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,TimingSimpleCPU,4,MI,Systemd,boot.Linux,test,success,19539.24605,8.36E+12,138684,14445984,291970,19528.92,428233358,1.00E+12,2708340879,5701855949,8.362934,8.36E+12,1.00E+11,75721607,5438441936,680973133,450911227,1131884360,4371810794,2126971,44258990,0,147136527,1.38
Linux Tests,vmlinux-4.4.186,KVM,4,Classic,Systemd,boot.Linux,test,success,25.03300357,2.25E+13,217939047,3467124,217936991,16.59,1.35E+12,1.00E+12,3616211154,3616211154,22.451488,2.25E+13,2.54E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,KVM,8,MESI,Systemd,boot.Linux,test,success,60.07741952,1.84E+13,300805332,4001444,300801718,15.4,1.20E+12,1.00E+12,4631367647,4631367647,18.430503,1.84E+13,4.22E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.4.186,KVM,4,MESI,Systemd,boot.Linux,test,success,45.05733967,2.31E+13,241090757,3925988,241087625,15.58,1.48E+12,1.00E+12,3755127891,3755127891,23.080873,2.31E+13,2.63E+11,0,0,0,0,0,0,0,0,0,0,0
Linux Tests,vmlinux-4.19.83,KVM,8,MI,Init,boot.Linux,test,success,20.02529097,4.15E+12,612432637,4086548,612396839,3.51,1.18E+12,1.00E+12,2152008306,2152008306,4.153359,4.15E+12,95744714588,0,0,0,0,0,0,0,0,0,0,0
NPB Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,MESI,Systemd,npb.is.A.x,n/a,success,14262.31825,1.86E+13,487650,4131552,596215,14234.05,262086537,1.00E+12,6941231750,8486549516,3.730553,3.73E+12,11202862449,2797253,3761574149,595522665,345401328,940923993,2820592547,10475,72104,0,43010819,1
NPB Experiments,vmlinux-4.19.83,KVM,64,MESI,Systemd,npb.ep.A.x,n/a,success,1986.796922,3.48E+13,11201021129,6100032,11200542138,6.54,63307180803,1.00E+12,73230128925,73230128925,0.41391,4.14E+11,72788803297,0,0,0,0,0,0,0,0,0,0,0
NPB Experiments,vmlinux-4.19.83,KVM,16,MESI,Systemd,npb.mg.A.x,n/a,success,255.2791905,2.15E+13,2945980997,4196364,2945878638,6.48,1.63E+11,1.00E+12,19100242379,19100242379,1.054373,1.05E+12,42715764944,0,0,0,0,0,0,0,0,0,0,0
NPB Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,npb.lu.A.x,n/a,success,70.07159543,5.03E+13,4588892307,3876836,4588873879,42.23,9.01E+11,1.00E+12,1.94E+11,1.94E+11,38.035222,3.80E+13,89018196418,0,0,0,0,0,0,0,0,0,0,0
NPB Experiments,vmlinux-4.19.83,TimingSimpleCPU,64,MESI,Systemd,npb.mg.A.x,n/a,success,151164.9694,3.00E+13,272183,8522816,323309,149239.74,9202989,1.00E+12,40620457763,48250572329,1.373452,1.37E+12,2.64E+11,9345579294,10915817718,4152992451,888881915,5041874366,6731114745,4242326539,4154617010,0,372436835,31.04
NPB Experiments,vmlinux-4.19.83,TimingSimpleCPU,32,MESI,Systemd,npb.ft.A.x,n/a,success,242220.799,2.46E+13,159278,6658396,212492,241768.46,16768205,1.00E+12,38508392949,51373982607,4.054023,4.05E+12,3.89E+11,24145510788,20043430565,4471120644,4100818332,8571938976,17444095352,10569134031,7522684676,0,697113219,22.78
NPB Experiments,vmlinux-4.19.83,KVM,32,MESI,Systemd,npb.mg.A.x,n/a,success,700.6671653,2.52E+13,3133469711,4685144,3133405609,9.48,1.10E+11,1.00E+12,29690126113,29690126113,1.041172,1.04E+12,85498102914,0,0,0,0,0,0,0,0,0,0,0
NPB Experiments,vmlinux-4.19.83,KVM,16,MESI,Systemd,npb.cg.A.x,n/a,success,275.2697024,2.28E+13,1867221883,4197388,1867176078,11.24,1.96E+11,1.00E+12,20982851151,20982851151,2.197273,2.20E+12,85133836682,0,0,0,0,0,0,0,0,0,0,0
NPB Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,npb.is.A.x,n/a,success,30.03478456,1.50E+13,6994279888,3871716,6993181177,0.99,8.71E+11,1.00E+12,6938510095,6938510095,0.864633,8.65E+11,2007082373,0,0,0,0,0,0,0,0,0,0,0
NPB Experiments,vmlinux-4.19.83,KVM,8,MESI,Systemd,npb.mg.A.x,n/a,success,70.0721364,1.99E+13,18666458015,4008216,18660278083,0.76,5.53E+11,1.00E+12,14092457628,14092457628,0.417483,4.17E+11,7809650716,0,0,0,0,0,0,0,0,0,0,0
NPB Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,MESI,Systemd,npb.ft.A.x,n/a,success,134141.8199,4.64E+13,216671,4540384,302112,134110.79,235849472,1.00E+12,29057898556,40516529787,31.629958,3.16E+13,94984859031,24166525030,17004294552,4173793212,4074474493,8248267705,14483509449,10579122490,7532466466,0,213514147,1
NPB Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,npb.mg.A.x,n/a,success,30.04186678,1.48E+13,10069500448,3870432,10068169043,1.22,8.45E+11,1.00E+12,12238211827,12238211827,1.026813,1.03E+12,2412771001,0,0,0,0,0,0,0,0,0,0,0
